semestre,predio,sala,tipo_sala,capacidade_turma,codigo_disciplina,turma,nome_disciplina,docente,curso,dia_semana,hora_inicio,hora_fim,numero_periodos,vagas_oferecidas,vagas_totais_compartilhadas,turmas_compartilhando_sala
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ01045,C,MAQUETES,Prof01,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,18,36,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ01045,D,MAQUETES,Prof05,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,18,36,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ01045,A,MAQUETES,Prof01,ARQU,QUARTA-FEIRA,09:30,12:30,3,18,36,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ01045,B,MAQUETES,Prof05,ARQU,QUARTA-FEIRA,09:30,12:30,3,18,36,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,A,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof04,DVIS,TERÇA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,A,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof04,DPRO,TERÇA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,AA,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof06,DVIS,TERÇA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,AA,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof06,DPRO,TERÇA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,A,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof04,DVIS,QUINTA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,A,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof04,DPRO,QUINTA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,AA,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof06,DVIS,QUINTA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03067,AA,PRÁTICA INTEGRADA DE CRIAÇÃO II,Prof06,DPRO,QUINTA-FEIRA,10:30,12:30,2,20,40,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,A,OFICINA DE MODELOS E PROTÓTIPOS,Prof02,DVIS,SEGUNDA-FEIRA,13:30,17:30,4,12,24,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,A,OFICINA DE MODELOS E PROTÓTIPOS,Prof02,DPRO,SEGUNDA-FEIRA,13:30,17:30,4,12,24,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,AA,OFICINA DE MODELOS E PROTÓTIPOS,Prof03,DVIS,SEGUNDA-FEIRA,13:30,17:30,4,12,24,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,AA,OFICINA DE MODELOS E PROTÓTIPOS,Prof03,DPRO,SEGUNDA-FEIRA,13:30,17:30,4,12,24,A/AA
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,B,OFICINA DE MODELOS E PROTÓTIPOS,Prof03,DVIS,SEXTA-FEIRA,13:30,17:30,4,12,24,B/BB
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,B,OFICINA DE MODELOS E PROTÓTIPOS,Prof03,DPRO,SEXTA-FEIRA,13:30,17:30,4,12,24,B/BB
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,BB,OFICINA DE MODELOS E PROTÓTIPOS,Prof02,DVIS,SEXTA-FEIRA,13:30,17:30,4,12,24,B/BB
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03066,BB,OFICINA DE MODELOS E PROTÓTIPOS,Prof02,DPRO,SEXTA-FEIRA,13:30,17:30,4,12,24,B/BB
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03110,A,OFICINA DE MODELOS E PROTÓTIPOS II,Prof03,DVIS,QUARTA-FEIRA,18:30,22:30,4,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 103,Sala de aula,16,ARQ03110,A,OFICINA DE MODELOS E PROTÓTIPOS II,Prof03,DPRO,QUARTA-FEIRA,18:30,22:30,4,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,A,COMPUTAÇÃO GRÁFICA I,Prof10,DVIS,SEGUNDA-FEIRA,07:30,09:30,2,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,A,COMPUTAÇÃO GRÁFICA I,Prof10,DPRO,SEGUNDA-FEIRA,07:30,09:30,2,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,A,COMPUTAÇÃO GRÁFICA I,Prof10,DVIS,QUARTA-FEIRA,07:30,09:30,2,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,A,COMPUTAÇÃO GRÁFICA I,Prof10,DPRO,QUARTA-FEIRA,07:30,09:30,2,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,B,COMPUTAÇÃO GRÁFICA I,Prof10,DVIS,SEGUNDA-FEIRA,09:30,11:30,2,20,20,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,B,COMPUTAÇÃO GRÁFICA I,Prof10,DPRO,SEGUNDA-FEIRA,09:30,11:30,2,20,20,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,B,COMPUTAÇÃO GRÁFICA I,Prof10,DVIS,QUARTA-FEIRA,09:30,11:30,2,20,20,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03071,B,COMPUTAÇÃO GRÁFICA I,Prof10,DPRO,QUARTA-FEIRA,09:30,11:30,2,20,20,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ01009,D,PROJETO ARQUITETÔNICO III,Prof07,ARQU,QUINTA-FEIRA,09:30,12:30,3,15,15,D
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ01009,D,PROJETO ARQUITETÔNICO III,Prof07,ARQU,SEXTA-FEIRA,09:30,12:30,3,15,15,D
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ENG03040,U,SISTEMAS ESTRUTURAIS APLICADOS,Prof12,DPRO,TERÇA-FEIRA,10:30,12:30,2,16,16,U
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03138,A,COMPUTAÇÃO GRÁFICA II: DESIGN DE PRODUTO,Prof10,DVIS,SEGUNDA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03138,A,COMPUTAÇÃO GRÁFICA II: DESIGN DE PRODUTO,Prof10,DPRO,SEGUNDA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03138,A,COMPUTAÇÃO GRÁFICA II: DESIGN DE PRODUTO,Prof10,DVIS,QUARTA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03138,A,COMPUTAÇÃO GRÁFICA II: DESIGN DE PRODUTO,Prof10,DPRO,QUARTA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ01075,C1,REPRESENTAÇÃO GRÁFICA I,Prof08,ARQU,SEXTA-FEIRA,13:30,16:30,3,12,12,C1
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ02027,A,SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS EM URBANISMO,Prof09,ARQU,TERÇA-FEIRA,14:30,18:30,4,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ01009,D,PROJETO ARQUITETÔNICO III,Prof07,ARQU,TERÇA-FEIRA,18:30,22:30,4,15,15,D
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ01075,C1,REPRESENTAÇÃO GRÁFICA I,Prof08,ARQU,QUINTA-FEIRA,18:30,21:30,3,12,12,C1
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03078,A,PROJETO VISUAL II,Prof11,DVIS,SEGUNDA-FEIRA,19:30,22:30,3,18,18,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301A,Laboratório de Informática,20,ARQ03078,A,PROJETO VISUAL II,Prof11,DVIS,QUARTA-FEIRA,19:30,22:30,3,18,18,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03073,A,PROJETO VISUAL I,Prof15,DVIS,TERÇA-FEIRA,09:30,12:30,3,16,16,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ01008,C,PROJETO ARQUITETÔNICO II,Prof13,ARQU,QUARTA-FEIRA,09:30,12:30,3,15,15,C
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03073,A,PROJETO VISUAL I,Prof15,DVIS,QUINTA-FEIRA,09:30,12:30,3,16,16,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ01008,C,PROJETO ARQUITETÔNICO II,Prof13,ARQU,SEXTA-FEIRA,09:30,12:30,3,15,15,C
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03130,A,COMPUTAÇÃO GRÁFICA II: DESIGN VISUAL,Prof16,DVIS,SEGUNDA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03130,A,COMPUTAÇÃO GRÁFICA II: DESIGN VISUAL,Prof16,DPRO,SEGUNDA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03084,A,PROJETO VISUAL III,Prof17,DVIS,TERÇA-FEIRA,13:30,16:30,3,19,19,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03130,A,COMPUTAÇÃO GRÁFICA II: DESIGN VISUAL,Prof16,DVIS,QUARTA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03130,A,COMPUTAÇÃO GRÁFICA II: DESIGN VISUAL,Prof16,DPRO,QUARTA-FEIRA,13:30,15:30,2,20,20,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03084,A,PROJETO VISUAL III,Prof17,DVIS,QUINTA-FEIRA,13:30,16:30,3,19,19,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03075,A,SISTEMAS GRÁFICO-DIGITAIS II,Prof16,DVIS,SEGUNDA-FEIRA,15:30,17:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03075,A,SISTEMAS GRÁFICO-DIGITAIS II,Prof16,DPRO,SEGUNDA-FEIRA,15:30,17:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03075,A,SISTEMAS GRÁFICO-DIGITAIS II,Prof16,DVIS,QUARTA-FEIRA,15:30,17:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03075,A,SISTEMAS GRÁFICO-DIGITAIS II,Prof16,DPRO,QUARTA-FEIRA,15:30,17:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03070,B,SISTEMAS GRÁFICO-DIGITAIS I,Prof14,DVIS,SEGUNDA-FEIRA,18:30,20:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03070,B,SISTEMAS GRÁFICO-DIGITAIS I,Prof14,DPRO,SEGUNDA-FEIRA,18:30,20:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03070,B,SISTEMAS GRÁFICO-DIGITAIS I,Prof14,DVIS,QUARTA-FEIRA,18:30,20:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 301B,Laboratório de Informática,20,ARQ03070,B,SISTEMAS GRÁFICO-DIGITAIS I,Prof14,DPRO,QUARTA-FEIRA,18:30,20:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,A,REPRESENTAÇÃO GRÁFICA II,Prof21,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,12,24,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,B,REPRESENTAÇÃO GRÁFICA II,Prof08,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,12,24,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,A,REPRESENTAÇÃO GRÁFICA I,Prof20,ARQU,TERÇA-FEIRA,09:30,12:30,3,12,23,A/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,E,REPRESENTAÇÃO GRÁFICA I,Prof01,ARQU,TERÇA-FEIRA,09:30,12:30,3,11,23,A/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,A,REPRESENTAÇÃO GRÁFICA II,Prof21,ARQU,QUARTA-FEIRA,09:30,12:30,3,12,24,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,B,REPRESENTAÇÃO GRÁFICA II,Prof08,ARQU,QUARTA-FEIRA,09:30,12:30,3,12,24,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,B,REPRESENTAÇÃO GRÁFICA I,Prof20,ARQU,QUINTA-FEIRA,09:30,12:30,3,12,23,B/D
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,D,REPRESENTAÇÃO GRÁFICA I,Prof01,ARQU,QUINTA-FEIRA,09:30,12:30,3,11,23,B/D
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01008,A,PROJETO ARQUITETÔNICO II,Prof18,ARQU,SEXTA-FEIRA,09:30,12:30,3,15,15,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,D,REPRESENTAÇÃO GRÁFICA II,Prof08,ARQU,SEGUNDA-FEIRA,13:30,16:30,3,12,24,D/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,E,REPRESENTAÇÃO GRÁFICA II,Prof19,ARQU,SEGUNDA-FEIRA,13:30,16:30,3,12,24,D/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,B,REPRESENTAÇÃO GRÁFICA I,Prof20,ARQU,TERÇA-FEIRA,13:30,16:30,3,12,23,B/D
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,D,REPRESENTAÇÃO GRÁFICA I,Prof01,ARQU,TERÇA-FEIRA,13:30,16:30,3,11,23,B/D
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,D,REPRESENTAÇÃO GRÁFICA II,Prof08,ARQU,QUARTA-FEIRA,13:30,16:30,3,12,24,D/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01076,E,REPRESENTAÇÃO GRÁFICA II,Prof19,ARQU,QUARTA-FEIRA,13:30,16:30,3,12,24,D/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,A,REPRESENTAÇÃO GRÁFICA I,Prof20,ARQU,QUINTA-FEIRA,13:30,16:30,3,12,23,A/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01075,E,REPRESENTAÇÃO GRÁFICA I,Prof01,ARQU,QUINTA-FEIRA,13:30,16:30,3,11,23,A/E
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03095,AA,ESTUDOS TIPOGRÁFICOS,Prof17,DVIS,SEXTA-FEIRA,13:30,15:30,2,25,25,AA
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03095,AA,ESTUDOS TIPOGRÁFICOS,Prof17,DPRO,SEXTA-FEIRA,13:30,15:30,2,25,25,AA
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03148,A,DESIGN TIPOGRÁFICO,Prof17,DVIS,SEXTA-FEIRA,15:30,17:30,2,21,21,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03148,A,DESIGN TIPOGRÁFICO,Prof17,DPRO,SEXTA-FEIRA,15:30,17:30,2,21,21,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03129,A,GESTÃO DE DESENVOLVIMENTO DE PROJETOS,Prof23,DVIS,TERÇA-FEIRA,16:30,18:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03129,A,GESTÃO DE DESENVOLVIMENTO DE PROJETOS,Prof23,DPRO,TERÇA-FEIRA,16:30,18:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03129,A,GESTÃO DE DESENVOLVIMENTO DE PROJETOS,Prof23,DVIS,QUINTA-FEIRA,16:30,18:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03129,A,GESTÃO DE DESENVOLVIMENTO DE PROJETOS,Prof23,DPRO,QUINTA-FEIRA,16:30,18:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ01008,C,PROJETO ARQUITETÔNICO II,Prof13,ARQU,SEGUNDA-FEIRA,18:30,22:30,4,15,15,C
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03087,A,PROJETO VISUAL IV,Prof22,DVIS,TERÇA-FEIRA,18:30,21:30,3,18,18,A
2026/2,Faculdade de Arquitetura - 12103,Sala 302,Laboratório de Informática,26,ARQ03087,A,PROJETO VISUAL IV,Prof22,DVIS,QUINTA-FEIRA,18:30,21:30,3,18,18,A
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ02004,A,URBANISMO III,Prof27,ARQU,TERÇA-FEIRA,08:30,12:30,4,15,30,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ02004,B,URBANISMO III,Prof32,ARQU,TERÇA-FEIRA,08:30,12:30,4,15,30,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01013,C,PROJETO ARQUITETÔNICO V,Prof24,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,15,30,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01013,D,PROJETO ARQUITETÔNICO V,Prof29,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,15,30,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,A,PROJETO ARQUITETÔNICO VI,Prof25,ARQU,QUARTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,B,PROJETO ARQUITETÔNICO VI,Prof30,ARQU,QUARTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,C,PROJETO ARQUITETÔNICO VI,Prof26,ARQU,QUARTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ02004,A,URBANISMO III,Prof27,ARQU,QUINTA-FEIRA,09:30,12:30,3,15,30,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ02004,B,URBANISMO III,Prof32,ARQU,QUINTA-FEIRA,09:30,12:30,3,15,30,A/B
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,A,PROJETO ARQUITETÔNICO VI,Prof25,ARQU,SEXTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,B,PROJETO ARQUITETÔNICO VI,Prof30,ARQU,SEXTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,C,PROJETO ARQUITETÔNICO VI,Prof26,ARQU,SEXTA-FEIRA,09:30,12:30,3,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ03142,A,DESIGN DE INTERFACES DIGITAIS,Prof28,DVIS,TERÇA-FEIRA,13:30,17:30,4,19,19,A
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ03142,A,DESIGN DE INTERFACES DIGITAIS,Prof28,DPRO,TERÇA-FEIRA,13:30,17:30,4,19,19,A
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,A,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof26,ARQU,SEGUNDA-FEIRA,14:30,17:30,3,14,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,B,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof31,ARQU,SEGUNDA-FEIRA,14:30,17:30,3,14,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,C,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof33,ARQU,SEGUNDA-FEIRA,14:30,17:30,3,13,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,D,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof34,ARQU,SEGUNDA-FEIRA,14:30,17:30,3,13,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,A,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof26,ARQU,QUARTA-FEIRA,14:30,17:30,3,14,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,B,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof31,ARQU,QUARTA-FEIRA,14:30,17:30,3,14,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,C,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof33,ARQU,QUARTA-FEIRA,14:30,17:30,3,13,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01098,D,SEMINÁRIO DE TCC - PROJETO ARQUITETÔNICO,Prof34,ARQU,QUARTA-FEIRA,14:30,17:30,3,13,54,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01013,C,PROJETO ARQUITETÔNICO V,Prof24,ARQU,QUINTA-FEIRA,16:30,19:30,3,15,30,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01013,D,PROJETO ARQUITETÔNICO V,Prof29,ARQU,QUINTA-FEIRA,16:30,19:30,3,15,30,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ03147,A,INTRODUÇÃO AO TCC - DESIGN,Prof11,DVIS,QUARTA-FEIRA,17:30,19:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ03147,A,INTRODUÇÃO AO TCC - DESIGN,Prof11,DPRO,QUARTA-FEIRA,17:30,19:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,A,PROJETO ARQUITETÔNICO VI,Prof25,ARQU,SEGUNDA-FEIRA,18:30,22:30,4,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,B,PROJETO ARQUITETÔNICO VI,Prof30,ARQU,SEGUNDA-FEIRA,18:30,22:30,4,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 303,Atelier,42,ARQ01016,C,PROJETO ARQUITETÔNICO VI,Prof26,ARQU,SEGUNDA-FEIRA,18:30,22:30,4,16,48,A/B/C
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,A,PROJETO ARQUITETÔNICO IV,Prof35,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,D,PROJETO ARQUITETÔNICO IV,Prof36,ARQU,SEGUNDA-FEIRA,09:30,12:30,3,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,A,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof37,ARQU,TERÇA-FEIRA,09:30,12:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,B,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof38,ARQU,TERÇA-FEIRA,09:30,12:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,C,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof41,ARQU,TERÇA-FEIRA,09:30,12:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,D,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof39,ARQU,TERÇA-FEIRA,09:30,12:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,C,DESENHO DE CONCEPÇÃO I,Prof42,ARQU,QUARTA-FEIRA,09:30,12:30,3,19,38,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,C,DESENHO DE CONCEPÇÃO I,Prof42,ARQU,QUARTA-FEIRA,13:30,16:30,3,19,38,C/D
